start_month,start_year,end_month,end_year,duration_in_months,company_name,designation,pos
11,2016,2,2017,3,Technical Architect [contract position],Webappclouds llc,pos3
2,2015,11,2016,21,Technical Architect - Engineering,Rappier,pos4
12,2013,1,2015,13,Technical Leader,MCS Solutions,pos5
5,2013,10,2013,5,Technical Leader [created social netowrking site],Americos Technologies,pos6
2,2011,1,2013,23,Technical Leader,SagarSoft India Ltd,pos7
7,2010,1,2011,6,LAMP / Open Source Service Head,Saras India System Pvt Ltd,pos8
12,2008,6,2010,18,Chief Architecht & Project Manager,ictstudio.ie,pos9
1,2015,3,2019,50,Data Architect and Data Scientist,DBS Bank,pos0
1,2011,3,2019,98,Consultant,SAS Institute India,pos1
1,2009,1,2011,24,Consultant,Hewlett-Packard,pos2
1,2009,1,2011,24,Employee,HDFC BANK,pos3
1,2008,1,2009,12,Business Analyst,GE,pos4
1,2003,1,2009,72,Consultant,Tcs,pos5
3,2019,3,2019,0,Employee,Sas Institute,pos6
3,2019,3,2019,0,Employee,HP,pos7
3,2019,3,2019,0,Employee,Tata Consulting Services (TCS),pos8
1,2014,3,2019,62,Company Technical Project Manager/Architect,CSC,pos0
1,2014,1,2015,12,Employee,Royal Bank,pos1
1,2014,3,2019,62,Technical Project Manager/Architect Platform,Xchanging Insurance UK Organization CSC Company,pos2
1,2003,1,2004,12,Hibernian Organization,Xansa,pos3
1,2003,1,2004,12,Employee,Db2,pos4
1,2003,1,2004,12,Employee,Mainframe - IMS,pos5
1,2003,1,2014,132,Lead Analyst Platform,IBM,pos6
1,2002,1,2014,144,Application Support Analyst,Royal Bank of Scotland,pos7
3,2019,3,2019,0,Founder,KnowCloud,pos3
1,2002,1,2003,12,INS project designed to identify the owner of existing equipment units,British Telecom,pos8
3,2019,3,2019,0,Technical Project Manager/Technical Architect,Xchanging - A CSC Company,pos9
1,2002,1,2003,12,Senior System Analyst Platform: Euro Tool Location,Xansa (Steria),pos10
9,2013,3,2019,66,Software Developer,Optiver,pos0
1,2012,9,2013,20,Solution Architect,Info Support,pos1
1,1997,1,2012,180,Trainer/consultant,Info Support,pos2
3,2019,3,2019,0,Lead Technical Architect,Tata Consulting Services (TCS),pos0
1,2012,1,2013,12,Development Team Lead,Fission Strategy,pos0
1,2011,1,2013,24,Software Consultant,Squared Consulting,pos1
1,2008,1,2012,48,Senior Web Developer,Center for American Progress,pos2
1,2005,1,2008,36,Engineer,Virilion,pos3
1,2001,1,2005,48,Software Developer,Agency Q,pos4
1,1999,1,2001,24,Information Architect,The Adrenaline Group,pos5
3,2019,3,2019,0,Assoc. Technical Architect,Blue State Digital,pos6
1,2018,3,2019,14,Founder, CTO and Co-founder,CommerceX,pos0
1,2017,1,2018,12,Director of Engineering,StalkBuyLove,pos1
1,2013,1,2016,36,Senior Technical Architect,Jabong.com,pos2
1,2011,1,2013,24,CTO,Fetise,pos3
1,2007,1,2011,48,Software Architect,Indus Net Technologies,pos4
1,2006,1,2007,12,Software Architect,Inzane Labs,pos5
1,2014,1,2016,24,Senior Technical Architect,HirePro Consulting Pvt,pos0
1,2010,1,2014,48,Technical Director, Co-Founder,Tycoon Software Technologies,pos1
1,2006,1,2007,12,Lotus Domino and Lotus Expeditor,Trilogy India,pos2
1,2004,1,2010,72,Staff Software Engineer,IBM India Pvt Ltd, Bangalore,pos3
1,2013,3,2019,74,Technical Architect,hybris Software,pos0
1,2008,1,2013,60,Advisory Practice Consultant / Java Technical Architect,EMC,pos1
1,1997,1,2008,132,software engineer,Tech LeadArchitect at Conchango,pos2
1,1991,1,1997,72,Engineer,Rhombos Technlology,pos3
1,2015,3,2019,50,Founder, Co-Founder/Head of Operations,ETHNUS Technologies Pvt.,pos0
1,2013,1,2015,24,Technical Architect (Consultant),Accenture,pos1
1,2011,1,2012,12,Project Developer,Shebang Distributions,pos2
1,2011,1,2012,12,Employee,salesforce.com,pos3
1,2011,1,2013,24,Technical Consultant,Make Positive,pos4
1,2010,1,2011,12,Developer,Infomedia Services,pos5
1,2007,1,2008,12,Developer,IDS Softwares Pvt.,pos6
1,2015,1,2016,12,Technical Architect,C2Labs,pos0
1,2015,1,2016,12,Product Manager,AMP Technologies,pos1
1,2015,3,2019,50,Chief Technical Architect,RailsFactory,pos2
1,2014,1,2015,12,Big Data Architect,EPIC Worldwide,pos3
1,2013,1,2014,12,Technical Architect,CTI Solutions,pos4
1,2011,1,2015,48,Chief Software Architect,Sedin Technologies,pos5
1,2007,1,2010,36,Manager - Projects,Ramco Systems,pos6
1,2006,1,2007,12,Functional and Technical consultant,Lawson,pos7
3,2019,3,2019,0,Technical Architect,Raildfactory,pos8
1,2015,3,2019,50,Full Stack Developer,AppProva,pos0
3,2019,3,2019,0,Developer,httpwww.hotelmiamism.com hHotel Miami SM - Santa Marta,pos0
1,2017,3,2019,26,Full Stack Developer,CertiSur,pos1
1,2013,1,2014,12,Junior Web Developer,Econotel C.A. LG Mobile - Caracas,pos2
1,2012,1,2015,36,Assistant Teacher,English Department UCV- Caracas,pos3
1,2009,1,2012,36,Database Administrator,Database for the company,pos4
1,2017,3,2019,26,Founder, Lead Developer,cloudtag.io,pos0
1,2015,1,2016,12,SSR Java Developer,Flux IT,pos1
1,2014,1,2015,12,Game developer,Teardrop,pos2
1,2017,3,2019,26,Full Stack Web Developer,Habit.com,pos0
1,2013,3,2019,74,Senior Web Developer,Toptal,pos1
1,2012,1,2013,12,(contractor),Brightbit.com,pos2
1,2011,1,2012,12,Web Engineer,Html 5,pos3
1,2009,1,2012,36,CSS 3,Buzzero.com,pos4
1,2006,1,2008,24,Freelancer,Other companies,pos5
1,2017,3,2019,26,Sr. Software Engineer - Cobenian,ElasticSearch,pos0
1,2016,1,2017,12,Sr. Software Engineer,Surge,pos1
1,2014,1,2015,12,Employee,Software Engineer - TDK Tech,pos2
1,2014,1,2016,24,Sr. Software Engineer,GE Global Research,pos3
1,2013,1,2015,24,Sr. Software Engineer - Active Network,ruby,pos4
1,2011,3,2019,98,Senior Software Developer and Consultant,TAP Software Tap-software.com,pos5
1,2010,1,2013,36,Software Engineer,TAP Software,pos6
3,2019,3,2019,0,Sr. Software Engineer - Cobenian,Cobenian,pos7
1,2014,3,2019,62,CTO, Team Leader,Mezuka,pos0
1,2013,1,2014,12,Software Developer,ActiveCloud,pos1
1,2010,1,2013,36,Software Developer,Altoros,pos2
1,2017,3,2019,26,Senior Ruby Developer,Ombu Labs,pos0
1,2012,1,2013,12,Founder, CTO,Monkey Store,pos1
1,2012,1,2017,60,Software Engineer,Tron Informatica,pos2
1,2011,1,2012,12,.Net Developer,Invent Software Desenvolvedora .Net,pos3
1,2010,1,2011,12,QA Analyst,Principais atividades,pos4
3,2019,3,2019,0,Employee,Denkungsart,pos0
1,2016,3,2019,38,Software engineer,BlankMusic,pos1
1,2012,3,2019,86,Software engineer,Smart Systems,pos2
1,2012,3,2019,86,Senior Software Engineer,eComCharge,pos3
1,2011,1,2012,12,Ruby on Rails programmer,BrainSpec,pos4
1,2009,1,2011,24,Ruby on Rails programmer,SmartSystems,pos5
1,2016,1,2017,12,Full-stack Developer (Ruby/Rails) - remote to Poland/USA,iRonin,pos0
1,2016,1,2017,12,Full-stack Developer (Python/Django and Angular),Órama,pos1
1,2015,1,2016,12,Ruby on Rails Developer,Skyhub,pos2
1,2013,1,2014,12,Ruby on Rails Engineer,XL Solutions,pos3
1,2013,3,2019,74,CEO and Ruby on Rails Developer,Code Polaris,pos4
1,2012,1,2013,12,Ruby on Rails Developer,QCX,pos5
1,2011,1,2013,24,System analyst,Freelancer,pos6
1,2011,1,2012,12,Python Developer,Globo.com,pos7
1,2010,1,2011,12,Consultant, Java Developer,Visagio Consultoria,pos8
1,2009,1,2010,12,Java Developer,SASM - Brazil's Navy,pos9
1,2007,1,2008,12,Partner (CFO) and developer,EjCM,pos10
1,2017,3,2019,26,Senior Software Engineer,uBiome,pos0
1,2016,1,2017,12,Senior Software Engineer - Payfully,payfully.co - Javascript,pos1
1,2015,1,2016,12,Founder, Software  Developer,Repacking.me,pos2
1,2015,1,2016,12,Software Developer - Retiqueta,retiqueta.com,pos4
1,2012,1,2013,12,Software Developer,tudocumentolegal.net,pos5
1,2011,1,2015,48,Ruby Teacher,ruby,pos6
1,2009,1,2010,12,Software Developer,reportebebe.com,pos7
1,2009,1,2010,12,Software Developer,embarazada.com,pos8
1,2009,1,2015,72,HTML / CSS Teacher,HTML  CSS  Javascript,pos9
1,2009,1,2015,72,Software Developer,Escuelaweb.net,pos10
1,2008,1,2014,72,CTO,Escuela de Diseño Web,pos11
1,2016,1,2017,12,Freelance Rails and React Developer,Madrona Venture Labs,pos0
1,2016,3,2019,38,Product Manager and Senior Developer,Pioneer Square Labs,pos1
1,2015,1,2016,12,Node.js Developer (via Formidable),Ookla,pos2
1,2013,1,2015,24,Contract Node.js Developer,Haiku Deck,pos3
1,2009,1,2011,24,CTO,Twibes,pos4
1,2008,1,2010,24,Senior Developer,Gist,pos5
1,2014,3,2019,62,Pam's Roadmap to Health - Integrative Nutrition Health Coach,Contract Freelance Small Business,pos0
1,2012,1,2015,36,Director, Digital Media,PosiTek.net,pos1
1,1999,1,2010,132,Public Affairs Manager,American Psychological Association,pos2
3,2019,3,2019,0,Junior Developer,Junior Web developer,pos3
3,2019,3,2019,0,Employee,Ticketbase,pos0
3,2019,3,2019,0,Founder,NDFY.me,pos1
3,2019,3,2019,0,Founder,Ticketbase,pos2
1,2009,3,2019,122,CTO,Proudcloud,pos3
3,2019,3,2019,0,Employee,Ticketbase,pos4
3,2019,3,2019,0,Employee,LawAdvisor,pos5
3,2019,3,2019,0,Founder,Ticketbase,pos6
3,2019,3,2019,0,Founder,Sloboda Studio,pos0
1,2016,3,2019,38,Web Development Tutor,CareerFoundry,pos0
1,2014,1,2015,12,Content Creator & Social Media Management,Storj Labs,pos1
1,2014,1,2016,24,Customer Service Agent & Moderator,Metaverse Mod Squad,pos2
1,2012,1,2013,12,Security Operations agent,PokerStars.com,pos3
5,2018,3,2019,10,Ruby developer,Effilab,pos0
3,2016,3,2018,24,Ruby on Rails developer,Nordcloud,pos1
3,2017,6,2017,3,Ruby on Rails developer,Snappic,pos2
6,2015,3,2016,9,Ruby on Rails developer,Pro.fill,pos3
1,2015,6,2015,5,Ruby/Rails developer,codete,pos4
1,2013,1,2015,24,Ruby on Rails developer,Xfive,pos5
7,2016,3,2019,32,Technical Lead,DigitalOcean,pos0
5,2013,6,2016,37,Technical Lead,The Neat Company,pos1
9,2009,1,2014,52,IT Director,Corretor Interativo,pos2
6,2009,7,2013,49,Teacher,Faculdade iDEZ,pos3
1,2008,7,2013,66,Trainer,LinuxFi,pos4
2,2010,5,2013,39,Software Developer,OfficeDrop,pos5
6,2009,5,2013,47,Contracted consultant,Used Cisco,pos6
9,2009,1,2010,4,Software Developer,Hoodiny Entertainment Group,pos7
11,2007,6,2009,19,Developer,CodeVader,pos8
2,2008,5,2008,3,Developer,Rareshare,pos9
9,2006,10,2007,13,Developer,Phoebus Tecnologia,pos10
1,2006,9,2006,8,Instructor,Synapse Tech IT Training and Consulting,pos11
3,2006,8,2006,5,Intern,Phoebus Tecnologia,pos12
1,2005,2,2006,13,Intern,Programa Paraibano da Qualidade,pos13
3,2015,9,2016,18,Software Engineer,Roorah Technologies Pvt Ltd,pos0
3,2013,2,2015,23,Software Engineer,Srishti Software,pos1
12,2013,10,2015,22,Senior Ruby on Rails Developer,StudyPad,pos0
11,2009,12,2014,61,Free Lancer,Free-Lancing,pos1
4,2011,8,2013,28,Senior Developer,Fizzy Softwares Pvt. Ltd.,pos2
4,2010,12,2010,8,Rails Developer,Vinsol Pvt Ltd,pos3
1,2010,3,2010,2,Application Developer,Akosha,pos4
7,2009,11,2009,4,Application Developer,TruKnox Technologies,pos5
1,2009,6,2009,5,Intern,Pioneer EServe Pvt Ltd,pos6
2,2011,3,2019,97,Freelance Rails and iOS Developer,Codebeef,pos0
11,2005,3,2019,160,Director,Bouldr.net,pos1
11,2002,11,2011,108,Director,Kyotee,pos2
5,2008,2,2011,33,Lead Developer,Fudge Studios,pos3
11,2002,11,2005,36,Developer,GPC Computer Software Ltd.,pos4
4,2014,3,2019,59,Systems and software development,Onvoy,pos0
1,1999,3,2019,242,Owner and operator,Yellowpine Network, LLC,pos1
10,2003,3,2014,125,Business Systems Developer,Stonewall Cable,pos2
1,1999,1,2001,24,Systems Developer,Loon Mountain,pos3
1,2015,3,2019,50,Ruby on Rails developer,AgileEngine,pos0
1,2013,1,2015,24,Ruby on Rails developer,Logic IT Solutions,pos1
1,2010,1,2011,12,Technical Support Rep,Xerox ACS,pos0
1,2009,1,2010,12,Information Services intern,Warner Pacific College,pos1
1,2008,3,2019,134,Self Employed,Freelance iOS and Web Developer,pos2
1,2008,3,2019,134,Freelancer,Freelancer,pos3
1,2016,3,2019,38,Sr Software Engineer(Ruby on Rails),Bacancy Technology,pos0
2,2014,12,2015,22,Jr. Ruby on Rails Developer,Space-O Technologies,pos1
3,2019,3,2019,0,Senior Analyst,Accenture,pos0
7,2014,3,2019,56,Sr. System Analyst, Software Development,Accenture,pos1
1,2013,1,2014,12,se,Verdacom,pos2
12,2012,6,2014,18,SSE,Cybage,pos3
11,2012,6,2014,19,Cybage,,pos4
7,2011,10,2012,15,module lead,Mindtree,pos5
7,2011,10,2012,15,module lead,Mindtree Ltd.,pos6
11,2008,8,2012,45,Software Developer,Arminus Software Pvt. Ltd.,pos7
1,2016,3,2019,38,Home,,pos0
1,2018,3,2019,14,Java developer,Echovox,pos0
2,2017,8,2017,6,Java developer,Cyberchisel,pos1
10,2015,1,2017,15,Java developer,Volpis,pos2
1,2012,3,2019,86,co-founder,Codename One,pos0
5,1999,12,2011,151,CEO,vPrise Consulting,pos1
4,2013,3,2019,71,Senior Software Engineer,Indus Valley Partners,pos0
10,2012,3,2013,5,Software Engineer,Fiserv Global Services,pos1
7,2010,10,2012,27,Software Designer,Affiliated Computer Services of India Private Limited,pos2
1,2011,1,2012,12,Systems Engineer,Formicary,pos0
1,2008,3,2019,134,Games Studio Manager,GAN (formerly GameAccount Network),pos1
1,2006,1,2008,24,Software Engineer (IT Specialist),Nortel/IBM,pos2
1,2005,1,2006,12,Admin/IT Contractor,Manpower,pos3
1,2004,1,2005,12,Junior Software Engineer,Pristine Consulting,pos4
1,2013,3,2019,74,Founder, CTO,Gator Information Systems,pos0
1,2008,1,2011,36,Technical lead,Princeton Information,pos1
1,2007,1,2008,12,Founder, CEO and developer,D'Andrea Information Systems,pos2
1,2005,1,2007,24,Java and Oracle developer,PricewaterhouseCoopers,pos3
1,2004,1,2005,12,Oracle developer,Full Spectrum Telecommunications,pos4
1,1999,1,2003,48,Oracle Database Administrator,Verizon Data Services,pos5
3,2019,3,2019,0,Founder,Kalidad Prints and Favors,pos0
1,2012,1,2013,12,Senior Java Developer,BNC,pos1
1,2011,3,2019,98,Java Technical Architect,Opencell software,pos2
1,2009,1,2010,12,Employee,International Rice Research Institute,pos3
1,2007,1,2009,24,Technical Lead,EScience Corpotation,pos4
1,2015,3,2019,50,Sr. Software Developer,Asite Solution,pos0
1,2011,1,2012,12,Java Developer,Phonon.in,pos1
1,2011,3,2019,98,Sr. Software Engineer,Zymr System,pos2
1,2016,3,2019,38,IT Intern,The Brennan Center For Justice At Nyu Law,pos0
1,2015,3,2019,50,Owner,Binarylife Design  Development,pos1
8,2017,3,2019,19,Senior Java Backend Developer,Objective Corporation,pos0
1,2017,8,2017,7,Senior Java Developer,Queensland University of Technology,pos1
7,2011,1,2017,66,Consultant,Cdk Global,pos2
5,2010,7,2011,14,Senior Member Technical,Tech Mahindra,pos3
5,2006,3,2010,46,Systems Executive,Fujitsu Consulting,pos4
1,2017,3,2019,26,Principal Java Developer,TEKsystems,pos0
1,2016,1,2017,12,Integration Team Lead/Senior Java Developer/DevOps,CNG Holdings,pos1
1,2015,1,2016,12,Developer 4,Cincinnati Insurance Company,pos2
1,2014,1,2015,12,Lead Product Engineer/Java Developer,Triplen LLC (HD Smith),pos3
1,2013,1,2014,12,Java Developer 3/Architect,The Kroger Company,pos4
1,2006,1,2008,24,Employee,Freelance Consultant,pos5
1,2006,1,2011,60,Adjunct Professor/Department of Philosophy,University of Dayton,pos6
1,1991,1,1999,96,Operations Manager,Vapor Systems Technologies,pos7
1,2016,3,2019,38,Software Engineer,CommerceHub Technology,pos0
1,2010,1,2014,48,Programmer Analyst / Full Stack Developer,Cognizant Technology Solutions,pos1
9,2015,3,2019,42,Java developer,TrendSoft Solutions,pos0
9,2015,3,2019,42,Jr.software developer,TSS,pos1
1,2008,3,2019,134,Java Expert,,pos0
1,2012,3,2019,86,Owner / Software Developer,Preferred Version, LLC (Owner),pos0
1,2010,1,2012,24,Software Developer and System Administrator,Function1,pos1
10,2008,1,2010,15,Senior Software Engineer,Segue Technologies,pos2
7,2004,10,2008,51,Senior Business and Software Consultant,Plumtree / BEA / Oracle,pos3
5,1999,7,2004,62,Programmer/Analyst,IBM,pos4
9,2017,3,2019,18,Android & Web Application Developer,Schuitema,pos0
9,2015,3,2019,42,Java Developer,Fiverr,pos1
1,2017,3,2019,26,Software Developer,Logic Solution Provider,pos0
1,2012,1,2015,36,Light System So ware I was the lead developer of a Web Applica / Java Web Developer,on for management,pos1
1,2016,3,2019,38,IT Recruiter (Independent),Geopalogic,pos0
1,2014,1,2016,24,Sr IT Recruiter,Kelly IT Resources,pos1
1,2013,1,2014,12,IT Recruiter (Independent),Paramount Staffing,pos2
1,2012,1,2013,12,Technology Recruiter,AppleOne Professionals,pos3
1,2011,1,2012,12,Technical Recruiter,ConsultNet,pos4
1,2009,1,2010,12,Administrator,Developers Java Developers,pos5
1,2007,1,2009,24,Technical Recruiter (Independent Consultant),Alcon Labs,pos6
1,2006,1,2007,12,Talent Acquisition Consultant,Los Angeles Times Interactive (Latimes.com),pos7
1,2004,1,2006,24,Director of HR and Talent Management,Newegg.com,pos8
1,2002,1,2004,24,Human Resources Specialist/ Trainer (Government Contract),FPMI Solutions,pos9
1,1997,1,1998,12,combination of Executive Recruitment,Career Colleges and IT Staffing.,pos10
3,2019,3,2019,0,Employee,Profistaff,pos0
3,2018,3,2019,12,Programmer Analyst IV,University of Southern California,pos0
8,2017,3,2018,7,Senior Application Developer,Intuit through KFORCE GLOBAL,pos1
5,2016,7,2017,14,Senior Java Developer,Nike through KFORCE GLOBAL,pos2
3,2015,5,2016,14,Java Consultant,SDLC Partners,pos3
11,2013,2,2015,15,Software Engineer,PS Solutions,pos4
7,2013,10,2013,3,Web Developer,Solocron Media LLC,pos5
9,2011,12,2011,3,Associate Software Engineer,RS Software India Ltd,pos6
8,2010,8,2011,12,Software Engineer,Intertectra Qatar,pos7
1,2016,3,2019,38,Java Developer,MotionPoint,pos0
1,2016,3,2019,38,Java Developer,MotionPoint,pos1
1,2013,1,2017,48,Java Developer,MotionPoint,pos2
1,2013,1,2017,48,Java Developer,MotionPoint,pos3
3,2019,3,2019,0,Freelance Software Developer,DARRiUS SERRANT,pos4
1,2017,3,2019,26,Software Developer,MoneySmart Group,pos0
1,2016,1,2017,12,Consultant,Deloitte Consulting,pos1
1,2014,1,2016,24,Senior Systems Engineer,Infosys Technologies,pos2
1,2012,1,2014,24,Software Engineer,Solartis Technologies Private,pos3
1,2008,1,2017,108,Founder, Founder,Everesti,pos0
1,2005,1,2008,36,Team Lead/Java Architect/Java Developer,Cadmus Consultoria,pos1
1,2004,1,2005,12,Java Developer,Cadmus Soluções em TI,pos2
1,2004,1,2005,12,Java Developer,DTS Latin America,pos3
1,2003,1,2004,12,Java Developer,Ultracon - So Paulo - SP,pos4
1,1998,1,2003,60,Delphi Analyst/Developer,Nec Do Brasil S.A.,pos5
1,1996,1,1997,12,Intern,VIVO (Telesp Celular S.A.),pos6
1,2014,3,2019,62,Board Member,Kubos,pos0
1,2014,3,2019,62,Founder, CEO,Kubos,pos1
1,2013,1,2014,12,Software Lead,Spire Global,pos2
1,2013,1,2014,12,Hacker Extraordinaire,Mozilla,pos3
1,2008,1,2012,48,Lead Software Engineer, and Platform Engineering Manager,Appcelerator,pos4
1,2004,1,2008,48,JBossIDE Lead,JBoss,pos5
1,2016,3,2019,38,Founder, Co-Founder/ Chief of Engineering,Slickbox,pos0
1,2012,1,2015,36,Founder, Co-Founder/ Chief of Engineering,MomentSocial Inc.Cloe.mobi,pos1
1,2011,1,2012,12,Founder, Co-Founder/Chief of Engineering,Finovera,pos2
1,2010,1,2012,24,Director of Engineering,BeVocal,pos3
1,2007,1,2009,24,Principal Member of Technical Staff,Motorola,pos4
1,2006,1,2007,12,Founder, Co-Founder/ Chief of Engineering,Snaptale,pos5
1,2006,1,2007,12,Founder, Co-Founder/Chief of Engineering,NetHaggler,pos6
1,2006,1,2007,12,Employee,Advice America,pos7
1,1996,1,2000,48,Chief of Engineering,ApptivityProgress Software,pos8
1,1988,1,2012,288,Employee,Informix,pos9
1,2016,3,2019,38,Founder, Lead Engineer and Explorer,Self Employed,pos0
1,2016,1,2017,12,Software Developer,Sabbatical,pos1
1,2016,1,2018,24,Software/Integration Engineer,Qantas Loyalty,pos2
1,2014,1,2016,24,Software Engineer,Lab49,pos3
1,2012,1,2014,24,Senior Java Developer,Australian Broadcasting Corporation (ABC),pos4
